image_name,time_s,CE,NMI,QNCIE,TE,EI,Qy,Qcb,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM,VIFF,NIQE,BRISQUE,MUSIQ
00004N.png,2.661,0.3944293260574341,0.39745383687286423,0.8110573373540971,4.4438042640686035,24.027915954589844,0.5964754398662969,0.3554229303825418,6.540287017822266,2.1828420793800856,6.651113986968994,2.0819075107574463,28.9188175201416,0.05282869189977646,0.6014067530632019,0.3812122344970703,0.03357575833797455,14.739742279052734,0.288265952628325,0.0517879506993698,0.1584698110818863,0.17315223813056946,0.2509676349845575,5.866825805865674,39.91864013671875,29.137683868408203
00008N.png,1.7132,0.4388814866542816,0.41977590105381735,0.8125593687775485,4.857701778411865,28.22527503967285,0.592466797313608,0.34588384506084796,6.6487250328063965,2.415067815908449,7.889444828033447,2.457543134689331,36.467308044433594,0.18239551782608032,0.778803825378418,0.36057233810424805,0.043866030871868134,13.578716278076172,0.3281769325861559,0.0395875893650334,0.15414157509803772,0.10992368310689926,0.23616690953506103,6.023065002838126,42.76824951171875,35.76207733154297
00012N.png,1.6783,0.3969941735267639,0.3581296109564062,0.8131024105496294,4.747776031494141,24.73566436767578,0.6360436457866903,0.36775284668042507,6.44515323638916,2.004266202381613,5.70914888381958,2.1248741149902344,24.196659088134766,0.1513216644525528,0.7672843933105469,0.3949589431285858,0.0302237868309021,15.196512222290039,0.26891893684199536,0.0388738231793026,0.15929515659809113,0.1468367874622345,0.23897158468307103,5.510949717255299,44.01336669921875,32.28325271606445
00016N.png,1.7059,0.41141724586486816,0.29984760583422754,0.8161350810504835,4.7879791259765625,31.435544967651367,0.5946526963910856,0.3716792408385172,6.441007137298584,1.6834978673011616,7.4225335121154785,2.7476487159729004,26.684545516967773,0.13319779932498932,0.7090848088264465,0.3496815860271454,0.03362075239419937,14.733926773071289,0.2746611862673004,0.04720758814210426,0.1812656819820404,0.16748736798763275,0.2107404243915365,5.305758798396968,44.12030029296875,28.003910064697266
00020N.png,1.8636,0.4113222360610962,0.30953844500139993,0.8125820234279211,3.390206813812256,22.95828628540039,0.3337704680523672,0.2649295084110318,5.8126540184021,1.4243252207558346,5.678105354309082,1.9213078022003174,18.26001739501953,0.14199548959732056,0.6995408535003662,0.3019006848335266,0.06797996163368225,11.676191329956055,0.2713372843292747,0.0480965579858508,0.08542973548173904,0.11785940825939178,0.24354996578772092,6.07924623933198,47.47869873046875,35.52370834350586
00024N.png,1.6882,0.3873356580734253,0.3756272932453776,0.8247693000248693,3.897383213043213,26.777780532836914,0.5050746809209767,0.3165810291763386,6.468225479125977,1.946809744028812,6.893136024475098,2.2892794609069824,26.52039337158203,0.15350636839866638,0.6186410188674927,0.2719724476337433,0.04474395141005516,13.492656707763672,0.2603180920180411,0.06655951481694909,0.09514237195253372,0.13109593093395233,0.22360096617345618,6.009330745849688,44.90594482421875,33.50447463989258
00028N.png,1.6952,0.42539525032043457,0.4493386122837679,0.8309912824309608,3.7763872146606445,24.793060302734375,0.4615885194538184,0.3021089124810929,6.362298965454102,2.277859871495256,6.943260669708252,2.1245386600494385,32.643863677978516,-0.0350051075220108,0.38638928532600403,0.26870545744895935,0.0579393208026886,12.37026596069336,0.2758846122192657,0.069255434202875,0.11806082725524902,0.1201152428984642,0.22257662447358476,6.43307340826204,41.94598388671875,26.97350311279297
00032N.png,1.7559,0.4221074879169464,0.3495272861405247,0.8128309119629578,3.9393062591552734,29.562135696411133,0.39076990819667545,0.2893158339562302,6.351072311401367,1.7983903939174848,7.350079536437988,2.498274803161621,26.574296951293945,0.19598788022994995,0.8132466077804565,0.31113240122795105,0.06345321983098984,11.975464820861816,0.2963540970532516,0.049612114437274986,0.07960245013237,0.12098654359579086,0.22889570366865217,5.684782981547234,46.27899169921875,26.408226013183594
00036N.png,1.7028,0.43021219968795776,0.3374099967166166,0.8198687555416759,3.3763604164123535,28.3930606842041,0.3024473931369177,0.24221163126675405,5.86500358581543,1.5590704358359755,7.6212310791015625,2.392056941986084,24.396211624145508,0.20072036981582642,0.8293774127960205,0.29653459787368774,0.07703541219234467,11.133096694946289,0.2948075120280434,0.0645920207325256,0.07358258217573166,0.14883972704410553,0.23337044647131147,5.968286517856008,45.99237060546875,29.539203643798828
00040N.png,1.7883,0.4260949492454529,0.368936510095519,0.8187094844427218,3.378200054168701,23.91830062866211,0.33760349724970923,0.25432717453944087,6.050164222717285,1.7392406072816904,6.087284564971924,2.000655174255371,23.18184471130371,0.012494891881942749,0.5983983278274536,0.2826272249221802,0.06980627030134201,11.561056137084961,0.27037554628742766,0.07608101182880665,0.06478141993284225,0.1294420212507248,0.2634652389659297,6.269843010408622,45.42108154296875,26.44265365600586
