epoch,loss,loss_contrastive,loss_feature,loss_sim
1,0.018614846571253087,1.5652621587812205,0.01833802420946624,0.0005223396018776142
2,0.003888282479038831,1.559603197313411,0.0031310908243603925,0.0014831912548795216
3,0.0030600939871089877,1.5588697823055417,0.0023021527503194867,0.0014847050790877422
4,0.0028882827437461066,1.558614397938157,0.002127426846258425,0.0014905395051534993
5,0.0025899570413169372,1.5582626383482436,0.00186756884944864,0.0014136111320977806
6,0.0024036055982725084,1.5576545593343971,0.0017012475780401343,0.0013735629550665986
7,0.002269053721997457,1.5574306495539791,0.0015785660167845588,0.0013498267999959845
8,0.0022032417374335247,1.557272853551211,0.0015097111133499817,0.0013559157986235686
9,0.002151971606449235,1.5571528009045652,0.0014549382392896148,0.0013629236836538601
10,0.0021349156110130668,1.5573628858808592,0.0014376278865853398,0.0013634282032909842
11,0.00206404950609892,1.5572126930827028,0.0013791931209185362,0.0013385685212315345
12,0.002076904563400688,1.55721797636061,0.0013866228283703705,0.0013494191163458719
13,0.0020558011170888064,1.5569948494295418,0.0013625245920701565,0.0013554131538641915
14,0.0020280267850203886,1.5569802348291402,0.0013481490995131415,0.0013286157763272193
15,0.002045987097627596,1.5569715283133767,0.0013574068894159886,0.0013460209861318776
16,0.001971828738783241,1.5570536708776213,0.0012882177715168317,0.00133608085863696
17,0.001991410149875453,1.5570426571480322,0.0013092822414565895,0.0013331149672088864
18,0.0019928064752377716,1.5570265853599512,0.0013121265325017409,0.001330219357138655
19,0.0019492626808624983,1.5569419846945987,0.0012744920811830806,0.0013184023628636569
20,0.001973286905070324,1.5569855640262436,0.0012894311214193142,0.001336571855283568
21,0.0019320364000676264,1.5570086800690852,0.001261346259078126,0.0013102401127115582
22,0.001956167302025473,1.5567749662277026,0.0012832093362769466,0.0013147804304093908
23,0.0019298345138186411,1.5568026130571788,0.0012558345259726265,0.0013168639251254044
24,0.001979546894298732,1.5568569632537992,0.0012914557369153987,0.0013450451740275391
25,0.0019324960033146074,1.556775709965846,0.0012602654289901158,0.0013133256298547941
26,0.0019231827193947123,1.5568867341066017,0.0012577761742498049,0.0012996753549234755
27,0.00193072649116909,1.557149491110048,0.0012514938893163521,0.0013273222192021256
28,0.0019432646314676478,1.556839720074669,0.001264326909353733,0.0013267386475278636
29,0.0019459915454925465,1.5572192475095497,0.0012648838981557291,0.001331070903926113
30,0.0018718645873746567,1.557245521764933,0.0012079369077343104,0.0012967104447999043
31,0.0019229018430249702,1.5569622522189623,0.001248536557526643,0.001317591329252685
32,0.001923776395983358,1.5566456331100775,0.001254757125099409,0.0013069056306497817
33,0.0018716077827729094,1.5567675924801325,0.0012159380231044224,0.001280204169806321
34,0.0018802447025262532,1.5569607980879314,0.0012200774883520072,0.0012891952097552964
35,0.00191461602962654,1.5568441045589936,0.0012430950510397007,0.0013119050756214613
36,0.0019112669386290935,1.556664030799221,0.0012477396657060297,0.0012959212690984204
37,0.0018843300038832512,1.5568007330794436,0.0012268700023232754,0.0012837839841163968
38,0.0018706188129726797,1.5566648328220927,0.0012159936439843212,0.0012781170359921223
39,0.0019055272816907774,1.5568405036187116,0.0012398624490734325,0.0013001928588334472
40,0.0018756267205445151,1.556741553169864,0.0012150864358836707,0.0012899457371811597
41,0.0018631890475675887,1.556550485201371,0.0012046684992033175,0.0012859100821676435
42,0.001865604064270739,1.5565531565037085,0.00120714335977591,0.0012857903387396986
43,0.0019172670247832677,1.5567331324507307,0.0012454311485173798,0.0013125370875686692
44,0.0018713084420410152,1.5564552587229055,0.0012137438244219448,0.0012840001277328688
45,0.0018720664172490304,1.5567834231403324,0.0012171691880280007,0.0012786587862930715
46,0.0018562516310178438,1.5566398655617988,0.001200179088022777,0.001281012288743298
47,0.0018964111636037828,1.556905966677588,0.0012398638942414332,0.0012819564148323992
48,0.0018780964918815616,1.5565771252819987,0.0012184792770955294,0.0012881028833998517
49,0.0018069100311668568,1.5568065151468025,0.001168470726131911,0.0012457424798238987
50,0.001842057530967397,1.5565149610414928,0.0011944178477448512,0.0012641490665307846
