epoch,loss,loss_contrastive,loss_feature,loss_sim
1,0.009225049574418744,1.5656974940172164,0.009039743267768225,0.002827489834127311
2,0.0012988289087858282,1.5642116207342882,0.000981973509649808,0.005020221481468781
3,0.001128012000673748,1.5641287395726273,0.0008142417059187714,0.00496881689879303
4,0.0011033629263845644,1.5640837994071988,0.0007889525535455927,0.004979492389295241
5,0.00105862728079769,1.5641144055586595,0.0007353705704739449,0.005126926168747299
6,0.0010288683239993094,1.564058663822832,0.0007119240906954654,0.005021727558834335
7,0.000960029268143145,1.5639767731542076,0.0006482224381239249,0.00493611782724917
8,0.0009611736639649205,1.5639513939410656,0.0006447467792318973,0.005013122932664129
9,0.0009215690081689175,1.5638755275791898,0.0006130267769451869,0.004881724727851293
10,0.0009109422979083473,1.5638612369835239,0.0005987264688001508,0.00494295372334602
11,0.0009026537229702374,1.5637625478086494,0.0005894566743558931,0.004959323795499836
12,0.0008713787138415392,1.5638224210216727,0.0005702087433823105,0.004758862533841591
13,0.000882601403285416,1.5637594928969314,0.0005722505445715576,0.00491188787820609
14,0.0008661468868593779,1.5637293221789361,0.0005525883674241807,0.0049653539066647975
15,0.0008563252934485365,1.563676707116596,0.0005492475194846212,0.004857350224390244
16,0.0008628416376618239,1.5637258892153805,0.0005526098558032154,0.004909908859491227
17,0.0008415665751015648,1.563736489672205,0.0005366563121757675,0.004821215094040563
18,0.0008521935441080776,1.5637857292915558,0.0005460383403438577,0.004841955861001816
19,0.0008497350785576268,1.563678894148562,0.0005429457593057956,0.004852542283674506
20,0.0008188984407871008,1.5637367316337176,0.000513100004055858,0.004836017939035231
21,0.00084838543075304,1.5637477494619942,0.0005391687844798652,0.004892986255661543
22,0.000805176964640511,1.5636359885300235,0.0005045655846691691,0.0047495837799883455
23,0.0008227236257096164,1.5636411214764023,0.0005227165600991974,0.004739511009530405
24,0.000836965335030456,1.563664044741984,0.0005314980327864861,0.004830511134890687
25,0.0008399774342760284,1.5637087061966495,0.0005273131444478475,0.0049504534941652925
26,0.0008308422838188197,1.5637066155880481,0.0005213996156210125,0.0048967601715409065
27,0.0008173363346640143,1.5636883637843988,0.0005202390541563229,0.004691006725931883
28,0.0008105432799228848,1.5636603608553783,0.000504163496052379,0.004845719783684121
29,0.000803524078548227,1.5637089553829673,0.0005047531733150965,0.004718897029777038
30,0.0008325405875409493,1.5636620416646794,0.0005245533565864307,0.0048725103137478454
31,0.0008097671392351489,1.563708940377602,0.0005069975997731746,0.004785540950794472
32,0.0008088903634971505,1.5636192972843463,0.0005030448822217634,0.004836821543011545
33,0.0007927940602218657,1.5636960566738547,0.0004934300601205328,0.004728784074717568
34,0.0008023914945058661,1.563655887797718,0.0004968909192568457,0.004831067017034794
35,0.0008098163419402593,1.5636768618941586,0.0004995117736065143,0.004911130118359636
36,0.0008102893321181968,1.5636554852232232,0.0005059656883480835,0.00481145162260733
37,0.0007968530983229641,1.563688524397381,0.0004971980685922442,0.0047336358435632175
38,0.0007758749041106337,1.563695713773474,0.00047935906754297013,0.004681314761592466
39,0.0007957969414142703,1.5636636302187725,0.0004933925315198116,0.004779462979635384
40,0.0008058283952536172,1.5636406896553394,0.00050054816604628,0.004827397173332454
41,0.0008061411001218596,1.5635796693655162,0.000502163942617737,0.004805689492322057
42,0.0007792372029639823,1.5636024993338506,0.00047918538953582506,0.004740263240429245
43,0.0007957385653208741,1.5636148412466604,0.0004886601277862324,0.004857371587348051
44,0.0007789325935229207,1.5636167145553446,0.00048086073547468734,0.004707261600647239
45,0.0007854193308046587,1.5636648452365316,0.00048522512351089735,0.004742626064822799
46,0.0007865010968623585,1.5635956381306504,0.0004866172863724902,0.004737464389299739
47,0.0007893663827256063,1.563633360229172,0.0004845939209842935,0.004818935582448462
48,0.0007883486253701125,1.5635940529110826,0.00048509827535626605,0.004793573630048887
49,0.0007936109918529778,1.5635512866479255,0.0004910548114951044,0.004782011276702581
50,0.0007879574424131298,1.563621375249538,0.0004864494097967239,0.004764530403129235
