epoch,loss,loss_main,loss_int,loss_grad,loss_branch,aux_loss,importance_loss,load_loss,hit_rate_0,hit_rate_1,hit_rate_2,hit_rate_3,importance_0,importance_1,importance_2,importance_3,e_vis,e_ir,p_vis,p_ir,y_vis_mean,y_vis_std,ir_mean,ir_std
1,0.08769986680110677,0.025404395266141997,0.08230948385571231,0.04864560793146115,0.15783636545201166,0.0038405512589198233,0.10595859947241508,0.02205977882320086,0.5012516379356384,0.4948433041572571,0.4993491768836975,0.5045559406280518,0.2526501417160034,0.24754445254802704,0.25067898631095886,0.249126598238945,0.09635548487345891,0.09880794890589413,0.49521861231627584,0.504781388363489,0.31322363210397036,0.20662389529280875,0.2533646644700189,0.18995335325151502
2,0.05465793280022628,0.026433314191175252,0.03498291129543751,0.02089844839110756,0.0435792812328486,0.00339208630760609,0.09197160639104994,0.021097939457416778,0.5003504753112793,0.4889356195926666,0.49904876947402954,0.5116651654243469,0.2504540979862213,0.24645234644412994,0.2500942051410675,0.2529991865158081,0.1283654108518312,0.12760785797170374,0.5010020372962036,0.49899796284690484,0.3143283681494563,0.20681590488513693,0.2540404876741041,0.1925915963724166
3,0.05169462951041069,0.026988618543185964,0.030539271776147393,0.01761317285647591,0.04275490227965962,0.003611361962081507,0.09827623093700721,0.022102503895609766,0.4971463084220886,0.49123862385749817,0.5054571032524109,0.5061579942703247,0.2510051131248474,0.24608103930950165,0.252187579870224,0.2507263123989105,0.12621164020477366,0.12490144547294169,0.502115998412667,0.4978840014800018,0.3109386434503535,0.20359264228309618,0.25257190117458195,0.1906237686891444
4,0.05007124613491999,0.027223201076156882,0.029682665847528097,0.015861261434772577,0.04603627944166134,0.0035581541073182654,0.09725605853516575,0.021349080813526527,0.4996495544910431,0.4870331585407257,0.5086612701416016,0.5046560764312744,0.24971330165863037,0.24668315052986145,0.2520144283771515,0.25158926844596863,0.1232140851514537,0.12283969466604677,0.5004569904930165,0.4995430095427606,0.3118443958112458,0.20721553573731472,0.2518718513209565,0.19012998089212185
5,0.04843163279657747,0.02748819462069515,0.02891525414650466,0.014119223375119368,0.04393157413025864,0.0034933736019940836,0.09364196570927785,0.02280382362503496,0.5023530721664429,0.4808250963687897,0.5073595643043518,0.509462296962738,0.25174567103385925,0.24417775869369507,0.2501091957092285,0.2539675533771515,0.12187466595102758,0.12444889594634183,0.4945317369763877,0.5054682634171603,0.3127979869995655,0.20605535681794385,0.252523154950514,0.1914995648816568
6,0.046621722033938294,0.027068518743920727,0.02845291946405301,0.012858778076740553,0.0399699657395178,0.0034494334916559876,0.09235965944801447,0.022621459417080894,0.5054571032524109,0.4784219563007355,0.5136677622795105,0.5024532079696655,0.252442866563797,0.2446785867214203,0.25234630703926086,0.2505324184894562,0.12286367355918541,0.12842472927088067,0.48872106369374607,0.5112789356264891,0.3124990903851794,0.20714579569119937,0.2514925297407829,0.19128006749472268
7,0.046932108405114366,0.027950488868318184,0.02852134919185348,0.012317077390903255,0.03691902647570831,0.0034432169172088564,0.0923952449901764,0.022378654920497166,0.5013517737388611,0.48262742161750793,0.5190747976303101,0.4969460368156433,0.2515163719654083,0.2469639778137207,0.2529447376728058,0.24857480823993683,0.12619175058918125,0.13158857280395184,0.48940386777880096,0.5105961328651868,0.313359917301376,0.20709863737100312,0.2526692497451194,0.19199172766054093
8,0.04487110533956148,0.02702198165948508,0.02705333577267745,0.011394005403535313,0.03518616286914746,0.0033979231883451123,0.09015078770414907,0.023113320837644828,0.5014519095420837,0.48382899165153503,0.512866735458374,0.5018523931503296,0.250354140996933,0.24765780568122864,0.252020925283432,0.2499672770500183,0.1265048677412545,0.13118983318611066,0.49056503863609424,0.5094349615427912,0.3129392504012313,0.2058028292899229,0.25043500501926347,0.18914166475687566
9,0.04589136700634481,0.028005523697695597,0.028072303339910537,0.011292857496685037,0.03469369786546654,0.003438818570242363,0.09034162797542493,0.024285660186807077,0.5000500679016113,0.4846300184726715,0.5158706307411194,0.4994492828845978,0.2498403787612915,0.2486771196126938,0.2521326243877411,0.24934959411621094,0.12588625768868147,0.13054529456745964,0.4905958246497833,0.5094041745631205,0.31547275772329425,0.20756568265061417,0.2516892092729531,0.1898018276008094
10,0.045064942794991715,0.027584454877635226,0.027682977602207788,0.010820031476890197,0.03374313860952782,0.0035547272840858297,0.09547242027719137,0.02301849171995562,0.4981476068496704,0.4808250963687897,0.512566328048706,0.5084609985351562,0.2490520477294922,0.24718129634857178,0.25104209780693054,0.2527244985103607,0.12304361677076779,0.12818548814947006,0.48948686653110873,0.5105131342917645,0.31074385479146266,0.20496989246390734,0.25252936415526334,0.19132748473377503
11,0.04424065047157269,0.027326786127008524,0.026845123376786746,0.010500330301024029,0.03285418548772172,0.0034004797481579285,0.0896732837190524,0.02367604375995208,0.4972464442253113,0.4805246889591217,0.5164714455604553,0.5057575106620789,0.24928660690784454,0.24628880620002747,0.2524798512458801,0.2519446015357971,0.12261619421542765,0.12713303769371803,0.49076987661662796,0.5092301236338117,0.3117830919868806,0.20708916831810792,0.2520991430527308,0.19032244386077643
12,0.04452450325240751,0.027689707895913043,0.027159388253123175,0.010169800998148869,0.031887755799694224,0.0036301779687432025,0.0965545842174434,0.024451350533439234,0.5002503395080566,0.47922301292419434,0.5176730155944824,0.5028537511825562,0.25023555755615234,0.24596577882766724,0.25270897150039673,0.251089870929718,0.12435499048318897,0.1290972361705598,0.4902950484140151,0.5097049524088582,0.3130373932054492,0.20683679106507769,0.25196440073371934,0.19154181072906573
13,0.04435929471105874,0.027587083768712228,0.027109822770412944,0.010240977197060405,0.03145768632050179,0.0035056745488872185,0.09197930140399273,0.02487651929262095,0.49754682183265686,0.4843296408653259,0.5198758244514465,0.49824774265289307,0.25005581974983215,0.24854888021945953,0.25373905897140503,0.24765606224536896,0.12156207194062127,0.1260398059260516,0.4906688660633664,0.5093311331853145,0.31133309654256447,0.2063333081061385,0.25518566353016253,0.19105399566359307
14,0.04380002720918761,0.02748995728339074,0.026689404011273586,0.00990320613891745,0.03058032425610172,0.003432120140051815,0.08903875283794623,0.02536525432423477,0.4976469576358795,0.48693302273750305,0.5150696039199829,0.5003504753112793,0.24960391223430634,0.24975703656673431,0.25171729922294617,0.2489217072725296,0.1214617554272781,0.12453206756464144,0.493399874431317,0.506600125926454,0.3127751719980251,0.20514941584019242,0.2533858691712244,0.19078866539954567
15,0.0434900233309631,0.02733535988598454,0.026402696716685256,0.009905490117529933,0.030231160721054025,0.0033065921568532844,0.08651660303097314,0.023703137927522072,0.5006508827209473,0.48763394355773926,0.5071592926979065,0.5045559406280518,0.25154903531074524,0.24922803044319153,0.2478049397468567,0.2514179050922394,0.11931886269944628,0.12233384777338994,0.4933623770634238,0.5066376234732327,0.31326414095539723,0.2071771303645703,0.2533104978904289,0.18947395415795523
16,0.04270981275672171,0.027024730112032443,0.02604296864966313,0.009432195852111493,0.029134420127946647,0.003357245614047113,0.08792264805131901,0.023985541349898526,0.4950435757637024,0.4843296408653259,0.5098628401756287,0.5107640027999878,0.24792909622192383,0.247707799077034,0.25019705295562744,0.2541657090187073,0.11818804505134688,0.12041423860646668,0.4950753324816064,0.5049246674826166,0.31375046312308114,0.20713876145763271,0.252406336912731,0.18945478471745106
