image_name,time_s,CE,NMI,QNCIE,TE,EI,Qy,Qcb,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM,VIFF,NIQE,BRISQUE,MUSIQ
00004N.png,2.370660901069641,0.31212741136550903,0.7314706450744185,0.8851699827985255,4.665896892547607,22.14815902709961,0.9623036927300629,0.53255742609273,6.318194389343262,4.017283910157538,6.841667175292969,2.0079264640808105,30.57391929626465,0.680550217628479,1.3914859294891357,0.9624123573303223,0.010180526413023472,19.922298431396484,0.6033641537079423,0.011836726377956241,0.4808037281036377,0.4190949499607086,0.6645270797662026,4.83697669427301,35.07684326171875,26.964590072631836
00008N.png,2.3708088025450706,0.35529690980911255,0.8238498750846003,0.8931177651596979,4.807806968688965,26.304828643798828,0.9667522713984497,0.5199837195500762,6.698619365692139,4.739798815182414,8.036511421203613,2.3682658672332764,45.557987213134766,0.6952106356620789,1.351859211921692,1.025834321975708,0.02194591797888279,16.586463928222656,0.6581882602755014,0.007671294170718273,0.48586252331733704,0.5238234996795654,0.7457528189218562,4.6092721044439315,37.62322998046875,30.816946029663086
00012N.png,2.383029192686081,0.3387066721916199,0.7080003652003365,0.883794139512107,4.826704025268555,23.891855239868164,0.9595362691769248,0.5506775223186429,6.36622428894043,3.962311855351178,6.409118175506592,2.144204616546631,37.885765075683594,0.5807170867919922,1.3915882110595703,1.0287212133407593,0.016296884045004845,17.87895393371582,0.6400877702746208,0.004157098730412258,0.4782475233078003,0.42674529552459717,0.734638613652641,4.743996674001295,37.82635498046875,29.780492782592773
00016N.png,2.394130624830723,0.3401992917060852,0.6264142048439735,0.8808578443912974,4.846060752868652,31.82657241821289,0.9368236617636148,0.5668514317460307,6.382925033569336,3.517009832271283,8.374678611755371,2.8950138092041016,37.07803726196289,0.603366494178772,1.3648715019226074,1.0434510707855225,0.014311987906694412,18.44300079345703,0.6588356507174292,0.011349607775153012,0.47548162937164307,0.48389047384262085,0.7304492541075681,4.150058131883995,33.70477294921875,28.24249267578125
00020N.png,2.3939998522400856,0.20370088517665863,0.43230050197469366,0.8951533468256434,4.237031936645508,18.068378448486328,0.9278243106140603,0.5593594986672483,4.9658284187316895,1.9892085065723544,6.382038116455078,1.7057831287384033,19.96575927734375,0.7206987142562866,1.3398293256759644,1.0336241722106934,0.0025727672036737204,25.89599609375,0.5924099800391595,0.007885333755207226,0.48109492659568787,0.5424792170524597,0.6194144013677604,4.438522695701743,31.10858154296875,25.98280143737793
00024N.png,2.3767379336059093,0.26475146412849426,0.6545939180276046,0.8789060634031114,4.464520454406738,23.370271682739258,0.9538738919836818,0.5732632114650454,5.901088714599609,3.3926443602852334,7.160238265991211,2.1327311992645264,27.81617546081543,0.6910361647605896,1.4763154983520508,1.0652631521224976,0.007155965082347393,21.453319549560547,0.6267615220129956,0.014746660877371778,0.49289169907569885,0.5330383777618408,0.6966789525487436,4.489423702897725,36.72772216796875,25.085796356201172
00028N.png,2.348388936370611,0.26790502667427063,0.6834007753000123,0.8792754435636349,4.2144246101379395,21.2966251373291,0.948786227427087,0.5413928386783597,5.924261569976807,3.464405594464152,7.048781871795654,1.940277099609375,30.26025390625,0.6550471186637878,1.421469807624817,1.117708683013916,0.008888572454452515,20.511682510375977,0.637079410970116,0.012973376798224264,0.4649601876735687,0.5169532299041748,0.6980800152738007,4.705854980259374,31.85369873046875,21.809391021728516
00032N.png,2.3693292178213596,0.25280141830444336,0.5874384537354033,0.8841405095309525,4.508379936218262,25.761947631835938,0.9363546932814107,0.5589466977665613,5.781998634338379,3.0224927040195517,8.018243789672852,2.37040114402771,37.1778564453125,0.6666408181190491,1.3750479221343994,1.1877530813217163,0.011144052259624004,19.529569625854492,0.685540864499263,0.007786321296233722,0.4640786647796631,0.5064460635185242,0.7595105102639798,4.331348788862633,33.67254638671875,22.076387405395508
00036N.png,1.6300454959273338,0.20667968690395355,0.48297514117025564,0.8822968932045536,4.0911970138549805,23.209701538085938,0.9353033233845638,0.5465520252938658,5.1501665115356445,2.231683326426971,7.829395771026611,2.1641111373901367,30.227575302124023,0.7260017991065979,1.4501816034317017,1.142042875289917,0.00684356177225709,21.647178649902344,0.6634809883690305,0.01379316167297483,0.4699000120162964,0.5104316473007202,0.7090733760804325,4.239899425829439,32.06756591796875,26.123380661010742
00040N.png,2.4155983738601208,0.21539393067359924,0.5034164171628053,0.8807401729514601,4.167108535766602,18.609540939331055,0.9352083398776685,0.5383268216561619,5.26125431060791,2.373205825780495,6.10111665725708,1.7365707159042358,23.28948211669922,0.6974086761474609,1.44053053855896,1.1171321868896484,0.0043312725611031055,23.633846282958984,0.623152988569598,0.013571120591413076,0.4769934415817261,0.5143435597419739,0.6803234721612592,4.84911953474629,32.38055419921875,17.535423278808594
