epoch,loss,loss_main,loss_int,loss_grad,loss_branch,aux_loss,importance_loss,load_loss,hit_rate_0,hit_rate_1,hit_rate_2,hit_rate_3,importance_0,importance_1,importance_2,importance_3,e_vis,e_ir,p_vis,p_ir,y_vis_mean,y_vis_std,ir_mean,ir_std
1,0.10429545454680919,0.026073369620633977,0.09340633983058588,0.06204754908170019,0.2647285893346582,0.004186615831484752,0.11267649006431124,0.026877374282838512,0.5233333110809326,0.5,0.4945237934589386,0.4821428656578064,0.26354146003723145,0.24900402128696442,0.24503172934055328,0.24242283403873444,0.0568872580131782,0.06074670341131943,0.4827179446390697,0.5172820547648839,0.45021894778524124,0.19438859030604363,0.2961351134095873,0.1970117011666298
2,0.0679394691331046,0.02549982214080436,0.05054509227297136,0.032788728885352614,0.08696719765663147,0.0037267370738845785,0.10296473423035682,0.02125983729625919,0.4957142770290375,0.503333330154419,0.5040476322174072,0.49690476059913635,0.24857811629772186,0.2472344934940338,0.25433576107025146,0.24985170364379883,0.1028847043641976,0.1074090478675706,0.4893178757599422,0.5106821266242436,0.44830947995185855,0.19524076093520437,0.295276452260358,0.1969330821292741
3,0.05958987660706043,0.029338253289461137,0.04124257307765739,0.02202905840373465,0.05919215711099761,0.0035063857866251577,0.09444162093834685,0.022437907559797167,0.5040476322174072,0.5114285945892334,0.49238094687461853,0.49214285612106323,0.25122150778770447,0.25269854068756104,0.24750159680843353,0.24857831001281738,0.10593559995293617,0.11334297346217291,0.48297704117638723,0.5170229579721178,0.4496025058201381,0.19641100295952388,0.2950177537543433,0.19823506687368667
4,0.05569000233496938,0.02886700776804771,0.0385166159165757,0.019144652161215032,0.04711850092879363,0.003355495563882869,0.09216491207646738,0.019684942153482033,0.5061904788017273,0.49642857909202576,0.5035714507102966,0.4938095211982727,0.2531772255897522,0.24586869776248932,0.25195616483688354,0.24899791181087494,0.10658594599791936,0.1136532617041043,0.4838930002280644,0.5161070013046265,0.45527255339281897,0.19671991829361235,0.2950411891937256,0.19716114914843014
5,0.05562776357467685,0.029478941251124654,0.03617725390674813,0.018707156016358306,0.043572964960975305,0.0033882112236460673,0.09201536002718577,0.02092501678005127,0.49761903285980225,0.5066666603088379,0.49714285135269165,0.4985714256763458,0.24767231941223145,0.25127536058425903,0.25026217103004456,0.25078994035720825,0.10700611197522708,0.11618146029966218,0.47941422854151045,0.5205857735020774,0.4527658532346998,0.19617347495896476,0.2954237080046109,0.20028442384941236
6,0.05244242154593979,0.02812502739152738,0.03495421248887266,0.01688602613551276,0.04389226570725441,0.0034970244786070126,0.0948240194789001,0.021743465641047805,0.49761903285980225,0.49761903285980225,0.511904776096344,0.4928571283817291,0.24961933493614197,0.24246202409267426,0.25773173570632935,0.2501868009567261,0.1058720347072397,0.11323320650628635,0.4831402732644762,0.5168597279276167,0.45253711036273414,0.1958491689818246,0.291323581125055,0.19763599404266902
7,0.05294046627623694,0.028933072002338512,0.03225091541185975,0.016626948587862508,0.04560887289366552,0.0036992652168347765,0.10133224354724267,0.021976599932116057,0.5052381157875061,0.5128571391105652,0.4952380955219269,0.48666664958000183,0.2542354166507721,0.2527273893356323,0.24744080007076263,0.24559636414051056,0.10457031643816403,0.11393267972128732,0.4785807260445186,0.5214192725930895,0.45357718186719076,0.19689763477870395,0.29431454403059826,0.19831923193165235
8,0.052734732846064225,0.02940714521067483,0.03266873805384551,0.016066842675209046,0.04683043150497335,0.00352556704556004,0.09667077160041247,0.02084813232167757,0.4990476071834564,0.49738094210624695,0.5104761719703674,0.4930952191352844,0.24752871692180634,0.24619805812835693,0.2532646656036377,0.2530086040496826,0.10447063339608056,0.11562162937862533,0.4749113826240812,0.5250886171204703,0.4545367886338915,0.19531140625476837,0.29587008744478227,0.19865534682359015
9,0.05231584453157016,0.02976650613493153,0.033411510459014346,0.015221044206991791,0.04300802630505392,0.0035570630107706943,0.09750486442104116,0.0210639052595278,0.5049999952316284,0.5038095116615295,0.49809524416923523,0.4930952191352844,0.25175514817237854,0.24943971633911133,0.24977242946624756,0.24903270602226257,0.10181045266134399,0.11594551060880934,0.46806268513202665,0.5319373135907309,0.45257275317396434,0.19707569667271205,0.2916387807897159,0.19645397422569139
10,0.05148989347474916,0.029856407873864683,0.03283954378217459,0.014333952195676309,0.04028772038008486,0.003612701928109995,0.09804501586743364,0.022378384041533406,0.5064285397529602,0.49761903285980225,0.5016666650772095,0.4942857027053833,0.2522006928920746,0.24525035917758942,0.25298699736595154,0.24956202507019043,0.10072361733232225,0.11988177970051765,0.4574135151931218,0.5425864856583732,0.4535723526988711,0.194759371727705,0.2961875993013382,0.1970680111646652
11,0.05215158599827971,0.03073179721033999,0.03403485740668007,0.014118022240166153,0.04042754452143397,0.003494005339868766,0.09333201759328534,0.02313482968436022,0.5107142925262451,0.5038095116615295,0.49166667461395264,0.4938095211982727,0.2538883686065674,0.24844299256801605,0.24616573750972748,0.2515028715133667,0.10024812004395893,0.12060699032885688,0.4548503873177937,0.5451496112346649,0.45459154299327303,0.19272979864052364,0.2912539213044303,0.19703019533838545
12,0.04947981465607881,0.02969065030238458,0.03282397989183664,0.012707396486241902,0.03948044405451843,0.003404565427128026,0.09210415259469301,0.021381364225609493,0.5016666650772095,0.5076190233230591,0.4928571283817291,0.49785712361335754,0.2501388490200043,0.2503122389316559,0.24608057737350464,0.25346824526786804,0.1000528780903135,0.12027470337493079,0.45517055256026134,0.5448294457367489,0.45419987644468035,0.19537745369332177,0.2931666481069156,0.1939187468801226
13,0.049827694419239246,0.030112903847226074,0.03369424007833004,0.012606678013024586,0.03974443399480411,0.0033412443659368105,0.089663590678413,0.021711224152906133,0.5080952048301697,0.5007143020629883,0.5016666650772095,0.4895237982273102,0.2508963644504547,0.24864178895950317,0.2529706656932831,0.2474910467863083,0.10059392946107047,0.11833804096494402,0.4603264783961432,0.5396735206672123,0.4553391509396689,0.19161584245307106,0.29151205722774776,0.19674461330686296
14,0.048726100463952336,0.029415976293385028,0.033673802994723834,0.012085880261978934,0.0395031258144549,0.0034618321426595293,0.09325907772107582,0.022135329560177136,0.5128571391105652,0.4983333349227905,0.5073809623718262,0.4814285635948181,0.2553623616695404,0.24867554008960724,0.2509543001651764,0.24500775337219238,0.10183325120380947,0.11666275356497083,0.4668783333471843,0.5331216670785631,0.45791548907756807,0.1985845665846552,0.2913098457455635,0.19546621375850268
15,0.049268974252045156,0.030496265036719185,0.03296489986724087,0.01162049633184714,0.03909656145742961,0.0034647573746873863,0.09288287739602051,0.022609037857037037,0.5030952095985413,0.5042856931686401,0.5095238089561462,0.4830952286720276,0.24940283596515656,0.25085753202438354,0.25290191173553467,0.24683764576911926,0.1021037243945258,0.11773402386478016,0.46515530850206105,0.5348446912424905,0.45257592294897353,0.19410867916686195,0.29448492284332,0.19845162583248957
16,0.04741316670285804,0.029364349796835866,0.03142264712069716,0.011076779563778213,0.037726173363626006,0.0034525109093270397,0.09364777126282986,0.021435927630934333,0.505476176738739,0.5073809623718262,0.4957142770290375,0.49142855405807495,0.24993257224559784,0.2521943151950836,0.24772843718528748,0.2501448094844818,0.10276966972010476,0.11771652747477804,0.46682608587401253,0.5331739153180803,0.4517743097884314,0.19419928186706134,0.29588558086327144,0.1969965319122587
17,0.047927725586508,0.03000783035797732,0.0320776446243482,0.010823944068646858,0.036541328877210615,0.003522773376815686,0.09499283436469601,0.02243294715581994,0.5149999856948853,0.5052381157875061,0.5052381157875061,0.4745238125324249,0.25487691164016724,0.2508593201637268,0.25345557928085327,0.24080811440944672,0.10276598570602281,0.1179813046327659,0.46621772229671476,0.5337822769369398,0.44994028517178125,0.19707803664462906,0.2932865922791617,0.19664109551480838
18,0.04848978638116803,0.030477552685354438,0.03304681040878807,0.010942335896460074,0.03555284334612744,0.0034096882824503284,0.0916647971965306,0.021991481008340738,0.5019047856330872,0.5102381110191345,0.5021428465843201,0.48571428656578064,0.24794915318489075,0.2526910901069641,0.2509663999080658,0.24839340150356293,0.10428811797073909,0.12064677266137941,0.46429317040102824,0.5357068290029253,0.4513465969051634,0.19651294970086644,0.2940707874723843,0.2012083206006459
19,0.047582889683544634,0.03007036701376949,0.03239406816661358,0.01061461578921548,0.03573095537722111,0.0033011906369522746,0.08778035315385621,0.02225933686231396,0.5161904692649841,0.5071428418159485,0.4933333396911621,0.4833333194255829,0.25415024161338806,0.25162968039512634,0.24759282171726227,0.24662725627422333,0.10380871344889914,0.119848025228296,0.46485531883580344,0.5351446793760573,0.4523091207231794,0.19186883585793632,0.2960688344495637,0.1960352564709527
20,0.04771076689873423,0.03030191456632955,0.03243339122139982,0.010399331685953906,0.034866790984358104,0.0034175134891743903,0.09116671275147901,0.02275040646516053,0.5090476274490356,0.5009523630142212,0.5069047808647156,0.4830952286720276,0.25128453969955444,0.2508139908313751,0.25145477056503296,0.24644681811332703,0.10407334202102253,0.12003745994397572,0.4650955408811569,0.5349044580118997,0.45807018910135544,0.1953528728229659,0.29627954704420906,0.19868625393935613
21,0.048339526211576805,0.030659025183745792,0.03285117266965764,0.010574518074946745,0.035274361872247285,0.0034681221462337167,0.09172519995448446,0.023878873817157,0.5145238041877747,0.5045238137245178,0.4992856979370117,0.4816666543483734,0.2527613639831543,0.2522057890892029,0.2485949993133545,0.2464378923177719,0.10302770510315895,0.11845142553959574,0.46583560253892625,0.5341643968650273,0.45425829189164296,0.1931756192445755,0.29787396843944275,0.1994848563841411
