epoch,loss,loss_main,loss_int,loss_grad,loss_branch,loss_route,g_mean,g_std,mask_mean,e_base_l1,res_vis,res_ir,cap_l1,vis_u_l1,ir_u_l1,e_vis,e_ir,p_vis,p_ir,y_vis_mean,y_vis_std,ir_mean,ir_std,health
1,0.09943513955030979,0.020766141451000808,0.05600644445487288,0.05480685636249124,0.1417870774623655,0.33687252463663325,0.9545527782474531,0.003941330806632615,0.6801872665570134,0.08661270405904872,0.13654694272334367,0.000462036271727891,0.1117709434112156,0.07566597439949083,0.07735418109363001,0.13733928635831597,0.09424681108084922,0.5981910028377501,0.40180899716224994,0.311292763311966,0.2061728441289493,0.2504305786856798,0.18943019176409598,"GATE_COLLAPSE,GATE_FLAT"
2,0.06744296387920216,0.025722858596074375,0.033288431684805206,0.021931796383877405,0.041584174682040745,0.32087246926069835,0.9999781949322621,0.00010240098238967516,0.6791400820338855,0.09861255161652044,0.18434090912342072,3.069071252490571e-06,0.15662722992582195,0.09236924672255567,0.09939267120513023,0.18434485787747143,0.14159497624041797,0.565204080556478,0.434795919443522,0.3117905979683133,0.20731333610998626,0.25282510185764046,0.19037919945898604,"GATE_COLLAPSE,GATE_FLAT"
3,0.06291516898211096,0.026548083219789013,0.030631851476459516,0.01691389388219193,0.039955537781870665,0.31980901712379534,0.9999889591160942,6.498091449286891e-05,0.6801979980405782,0.09781274129720438,0.1839377381542579,1.537133674391385e-06,0.1537906676530838,0.09319203407788763,0.10161478116231806,0.18393975100955184,0.13925256084601562,0.5689086167752242,0.4310913832247758,0.3129037649942045,0.20581855859254158,0.24911231271215992,0.18924751886729002,"GATE_COLLAPSE,GATE_FLAT"
