image_name,time_s,CE,NMI,QNCIE,TE,EI,Qy,Qcb,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM,VIFF,NIQE,BRISQUE,MUSIQ
00007.jpg,3.2996,0.39998048543930054,0.701779043961457,0.9512452851683862,3.0966947078704834,60.41461944580078,0.751837975627093,0.2656426288003499,5.051449775695801,2.859111513718865,27.008079528808594,6.238252639770508,100.52252960205078,0.9342408180236816,1.7000927925109863,0.777219831943512,0.05081803351640701,12.939821243286133,0.5597820737669463,0.07841243005885981,0.5612806081771851,0.6355547308921814,0.434785912934559,2.838506644916179,28.79412841796875,50.36680603027344
00010.jpg,3.2922,0.3896690905094147,0.66333184877842,0.959066180858334,3.1147396564483643,70.99641418457031,0.756692578135958,0.2971144249390729,5.000072956085205,2.6914190238509565,28.910005569458008,7.162820816040039,105.48223114013672,0.9454532861709595,1.6017425060272217,0.732075572013855,0.04186968505382538,13.781003952026367,0.5930640340297109,0.07303962679526751,0.5742180347442627,0.6357423067092896,0.4447331122567374,2.927950431807318,25.57049560546875,43.23723602294922
00019.jpg,3.2892,0.37299415469169617,0.6812058321511867,0.9568438028452049,3.002436876296997,61.817081451416016,0.7509686474621837,0.2939666410445069,4.952600955963135,2.7095216939130635,27.20769691467285,6.3095927238464355,105.81217193603516,0.943277895450592,1.6311883926391602,0.8077466487884521,0.042558904737234116,13.71009635925293,0.5922174443198225,0.07096559122310998,0.5669409036636353,0.6323902606964111,0.47214137460846817,2.991831219231369,25.56951904296875,49.27758026123047
00028.jpg,3.3031,0.41025668382644653,0.6755569572338053,0.9528286434081887,3.4186339378356934,64.50421142578125,0.7450606326067437,0.2881236474433946,5.129569053649902,2.8874113519337694,27.928783416748047,6.624141216278076,100.29228973388672,0.935486912727356,1.6414387226104736,0.760040283203125,0.05109674483537674,12.916068077087402,0.5448674719771212,0.10457305068781288,0.5635931491851807,0.6417003870010376,0.4469121357798895,2.8350605591981837,21.66375732421875,46.081443786621094
00036.jpg,3.3354,0.4081604480743408,0.613717890854408,0.9537856525932052,4.305273532867432,71.25193786621094,0.7883664861647967,0.3207276981257314,5.2671427726745605,2.937392823047748,29.036848068237305,7.333746910095215,96.37271118164062,0.9319473505020142,1.4789278507232666,0.6989369988441467,0.03456158563494682,14.614063262939453,0.5087125001280243,0.1406815819034341,0.6223320960998535,0.6853451132774353,0.4077934551388767,2.946927371260058,21.17059326171875,40.299888610839844
00043.jpg,3.3144,0.38955849409103394,0.6876138982217795,0.9519371345307556,3.1587796211242676,60.92623519897461,0.7540405736755864,0.28659973077525736,5.024268627166748,2.8134013718324766,27.21878433227539,6.288937091827393,103.85272216796875,0.9355636239051819,1.663529872894287,0.8035514950752258,0.04675421118736267,13.301793098449707,0.5824134825612792,0.06575337102894732,0.569254457950592,0.6325562596321106,0.45755972059961747,2.9973904065973747,25.87664794921875,48.90135955810547
00044.jpg,3.3206,0.4577673375606537,0.6245296415651612,0.9464035964258434,4.451859474182129,74.29960632324219,0.7821230079065876,0.31790819884696625,5.351877212524414,3.0613734691101175,29.156347274780273,7.638556003570557,92.98838806152344,0.9126850962638855,1.4029242992401123,0.6035552024841309,0.0429641529917717,13.668937683105469,0.4934879210863654,0.13477363621803545,0.6112581491470337,0.6421378254890442,0.36364834450613415,3.020787178049305,30.50164794921875,41.58615493774414
00054.jpg,3.3194,0.38780468702316284,0.7081151330931262,0.9558167972214853,2.8725016117095947,61.690155029296875,0.7503317897318412,0.2782518327842442,4.980714321136475,2.780503462100028,27.46182632446289,6.332606792449951,105.24079895019531,0.9416089057922363,1.651176929473877,0.8298664093017578,0.045235563069581985,13.445199966430664,0.6013934268525012,0.060779674344347785,0.5669221878051758,0.6315280199050903,0.47480864347453233,2.843319997118005,19.97967529296875,42.123863220214844
00059.jpg,3.3508,0.4277287423610687,0.7341149687138113,0.9470180778478876,3.081918716430664,58.854305267333984,0.7431511764482571,0.2639941042672075,5.098450660705566,3.0026795794757444,27.178009033203125,6.155057430267334,96.83785247802734,0.9261254072189331,1.6911922693252563,0.8596525192260742,0.06280025839805603,12.0203857421875,0.5518180383787822,0.09439579788659538,0.5556051731109619,0.6235318779945374,0.4990149499747344,3.7149895317022152,32.53143310546875,46.68785858154297
00091.jpg,3.355,0.42651093006134033,0.6264502389444885,0.9536334552319082,4.2014594078063965,80.7441177368164,0.7690797135819459,0.3181646829781637,5.286319732666016,2.9718221676965655,31.102224349975586,8.31116771697998,98.36493682861328,0.9270496368408203,1.382262945175171,0.6341452598571777,0.041531484574079514,13.816225051879883,0.4899776876592794,0.14923815831321224,0.6031613349914551,0.6758899092674255,0.3875623423170252,3.1576750951883117,25.85028076171875,32.19397735595703
